protocol,time,total_energy_consumed,average_remaining_energy,alive_nodes,active_sensors,dead_nodes,generated_packets,delivered_packets,lost_packets,packet_delivery_ratio,average_delay,communication_overhead,parent_changes,current_packet_id,current_source_sensor_id,current_temperature,selected_route_path,last_packet_status
Q-learning RL-RPL,158.0,17.750312947658998,1.4083229017447,30,29,0,960,163,797,0.16979166666666667,40.923574097753395,1345,57,,,,,
Q-learning RL-RPL,159.0,17.750312947658998,1.4083229017447,30,29,0,960,163,797,0.16979166666666667,40.923574097753395,1345,57,,,,,
Q-learning RL-RPL,160.0,18.26522057116641,1.391159314294453,30,29,0,990,166,824,0.16767676767676767,41.68137113160736,1383,58,RL-00990,30,31.58513348693648,30 -> 18,lost
Q-learning RL-RPL,161.0,18.26522057116641,1.391159314294453,30,29,0,990,166,824,0.16767676767676767,41.68137113160736,1383,58,,,,,
Q-learning RL-RPL,162.0,18.26522057116641,1.391159314294453,30,29,0,990,166,824,0.16767676767676767,41.68137113160736,1383,58,,,,,
Q-learning RL-RPL,163.0,18.26522057116641,1.391159314294453,30,29,0,990,166,824,0.16767676767676767,41.68137113160736,1383,58,,,,,
Q-learning RL-RPL,164.0,18.26522057116641,1.391159314294453,30,29,0,990,166,824,0.16767676767676767,41.68137113160736,1383,58,,,,,
Q-learning RL-RPL,165.0,18.777018657611904,1.3740993780796031,30,29,0,1020,169,851,0.16568627450980392,42.310681111519656,1420,59,RL-01020,30,21.271279529345417,30 -> 18,lost
Q-learning RL-RPL,166.0,18.777018657611904,1.3740993780796031,30,29,0,1020,169,851,0.16568627450980392,42.310681111519656,1420,59,,,,,
Q-learning RL-RPL,167.0,18.777018657611904,1.3740993780796031,30,29,0,1020,169,851,0.16568627450980392,42.310681111519656,1420,59,,,,,
Q-learning RL-RPL,168.0,18.777018657611904,1.3740993780796031,30,29,0,1020,169,851,0.16568627450980392,42.310681111519656,1420,59,,,,,
Q-learning RL-RPL,169.0,18.777018657611904,1.3740993780796031,30,29,0,1020,169,851,0.16568627450980392,42.310681111519656,1420,59,,,,,
Q-learning RL-RPL,170.0,19.267439018591382,1.3577520327136205,30,29,0,1050,174,876,0.1657142857142857,43.435279155289855,1456,60,RL-01050,30,32.16054075259115,30 -> 18,lost
Q-learning RL-RPL,171.0,19.267439018591382,1.3577520327136205,30,29,0,1050,174,876,0.1657142857142857,43.435279155289855,1456,60,,,,,
Q-learning RL-RPL,172.0,19.267439018591382,1.3577520327136205,30,29,0,1050,174,876,0.1657142857142857,43.435279155289855,1456,60,,,,,
Q-learning RL-RPL,173.0,19.267439018591382,1.3577520327136205,30,29,0,1050,174,876,0.1657142857142857,43.435279155289855,1456,60,,,,,
Q-learning RL-RPL,174.0,19.267439018591382,1.3577520327136205,30,29,0,1050,174,876,0.1657142857142857,43.435279155289855,1456,60,,,,,
Q-learning RL-RPL,175.0,19.768509932497636,1.3410496689167455,30,29,0,1080,178,902,0.1648148148148148,44.390722488390196,1493,60,RL-01080,30,30.23827889139809,30 -> 18,lost
Q-learning RL-RPL,176.0,19.768509932497636,1.3410496689167455,30,29,0,1080,178,902,0.1648148148148148,44.390722488390196,1493,60,,,,,
Q-learning RL-RPL,177.0,19.768509932497636,1.3410496689167455,30,29,0,1080,178,902,0.1648148148148148,44.390722488390196,1493,60,,,,,
Q-learning RL-RPL,178.0,19.768509932497636,1.3410496689167455,30,29,0,1080,178,902,0.1648148148148148,44.390722488390196,1493,60,,,,,
Q-learning RL-RPL,179.0,19.768509932497636,1.3410496689167455,30,29,0,1080,178,902,0.1648148148148148,44.390722488390196,1493,60,,,,,
Q-learning RL-RPL,180.0,20.292232182669437,1.3235922605776855,30,29,0,1110,181,929,0.16306306306306306,45.075019905709695,1532,60,RL-01110,30,22.097452832138504,30 -> 18,lost
Q-learning RL-RPL,181.0,20.292232182669437,1.3235922605776855,30,29,0,1110,181,929,0.16306306306306306,45.075019905709695,1532,60,,,,,
Q-learning RL-RPL,182.0,20.292232182669437,1.3235922605776855,30,29,0,1110,181,929,0.16306306306306306,45.075019905709695,1532,60,,,,,
Q-learning RL-RPL,183.0,20.292232182669437,1.3235922605776855,30,29,0,1110,181,929,0.16306306306306306,45.075019905709695,1532,60,,,,,
Q-learning RL-RPL,184.0,20.292232182669437,1.3235922605776855,30,29,0,1110,181,929,0.16306306306306306,45.075019905709695,1532,60,,,,,
Q-learning RL-RPL,185.0,20.833241253815828,1.3055586248728057,30,29,0,1140,185,955,0.16228070175438597,46.07768179917013,1572,61,RL-01140,30,31.10987270351267,30 -> 18,lost
Q-learning RL-RPL,186.0,20.833241253815828,1.3055586248728057,30,29,0,1140,185,955,0.16228070175438597,46.07768179917013,1572,61,,,,,
Q-learning RL-RPL,187.0,20.833241253815828,1.3055586248728057,30,29,0,1140,185,955,0.16228070175438597,46.07768179917013,1572,61,,,,,
Q-learning RL-RPL,188.0,20.833241253815828,1.3055586248728057,30,29,0,1140,185,955,0.16228070175438597,46.07768179917013,1572,61,,,,,
Q-learning RL-RPL,189.0,20.833241253815828,1.3055586248728057,30,29,0,1140,185,955,0.16228070175438597,46.07768179917013,1572,61,,,,,
Q-learning RL-RPL,190.0,21.360365507581854,1.2879878164139382,30,29,0,1170,187,983,0.15982905982905982,46.581858533860114,1611,62,RL-01170,30,26.95890035870749,30 -> 18,lost
Q-learning RL-RPL,191.0,21.360365507581854,1.2879878164139382,30,29,0,1170,187,983,0.15982905982905982,46.581858533860114,1611,62,,,,,
Q-learning RL-RPL,192.0,21.360365507581854,1.2879878164139382,30,29,0,1170,187,983,0.15982905982905982,46.581858533860114,1611,62,,,,,
Q-learning RL-RPL,193.0,21.360365507581854,1.2879878164139382,30,29,0,1170,187,983,0.15982905982905982,46.581858533860114,1611,62,,,,,
Q-learning RL-RPL,194.0,21.360365507581854,1.2879878164139382,30,29,0,1170,187,983,0.15982905982905982,46.581858533860114,1611,62,,,,,
Q-learning RL-RPL,195.0,21.91983467447686,1.3131091491559703,29,28,1,1200,191,1009,0.15916666666666668,47.532806717659916,1653,67,RL-01200,30,21.368193556870228,30 -> 18,lost
Q-learning RL-RPL,196.0,21.91983467447686,1.3131091491559703,29,28,1,1200,191,1009,0.15916666666666668,47.532806717659916,1653,67,,,,,
Q-learning RL-RPL,197.0,21.91983467447686,1.3131091491559703,29,28,1,1200,191,1009,0.15916666666666668,47.532806717659916,1653,67,,,,,
Q-learning RL-RPL,198.0,21.91983467447686,1.3131091491559703,29,28,1,1200,191,1009,0.15916666666666668,47.532806717659916,1653,67,,,,,
Q-learning RL-RPL,199.0,21.91983467447686,1.3131091491559703,29,28,1,1200,191,1009,0.15916666666666668,47.532806717659916,1653,67,,,,,
Q-learning RL-RPL,200.0,22.487348508501405,1.2935397066033998,29,28,1,1229,194,1035,0.15785191212367777,48.20234154500711,1694,70,RL-01229,30,25.825719118539507,30 -> 18,lost
Q-learning RL-RPL,201.0,22.487348508501405,1.2935397066033998,29,28,1,1229,194,1035,0.15785191212367777,48.20234154500711,1694,70,,,,,
Q-learning RL-RPL,202.0,22.487348508501405,1.2935397066033998,29,28,1,1229,194,1035,0.15785191212367777,48.20234154500711,1694,70,,,,,
Q-learning RL-RPL,203.0,22.487348508501405,1.2935397066033998,29,28,1,1229,194,1035,0.15785191212367777,48.20234154500711,1694,70,,,,,
Q-learning RL-RPL,204.0,22.487348508501405,1.2935397066033998,29,28,1,1229,194,1035,0.15785191212367777,48.20234154500711,1694,70,,,,,
Q-learning RL-RPL,205.0,23.076110255279957,1.2732375774041393,29,28,1,1258,199,1059,0.15818759936406995,49.3499612697653,1738,71,RL-01258,30,22.61304006433296,30 -> 18 -> 0,lost
Q-learning RL-RPL,206.0,23.076110255279957,1.2732375774041393,29,28,1,1258,199,1059,0.15818759936406995,49.3499612697653,1738,71,,,,,
Q-learning RL-RPL,207.0,23.076110255279957,1.2732375774041393,29,28,1,1258,199,1059,0.15818759936406995,49.3499612697653,1738,71,,,,,
Q-learning RL-RPL,208.0,23.076110255279957,1.2732375774041393,29,28,1,1258,199,1059,0.15818759936406995,49.3499612697653,1738,71,,,,,
Q-learning RL-RPL,209.0,23.076110255279957,1.2732375774041393,29,28,1,1258,199,1059,0.15818759936406995,49.3499612697653,1738,71,,,,,
Q-learning RL-RPL,210.0,23.656636243983357,1.2532194398626428,29,28,1,1287,205,1082,0.1592851592851593,50.794991853290234,1781,73,RL-01287,30,33.34629905606066,30 -> 18,lost
Q-learning RL-RPL,211.0,23.656636243983357,1.2532194398626428,29,28,1,1287,205,1082,0.1592851592851593,50.794991853290234,1781,73,,,,,
Q-learning RL-RPL,212.0,23.656636243983357,1.2532194398626428,29,28,1,1287,205,1082,0.1592851592851593,50.794991853290234,1781,73,,,,,
Q-learning RL-RPL,213.0,23.656636243983357,1.2532194398626428,29,28,1,1287,205,1082,0.1592851592851593,50.794991853290234,1781,73,,,,,
Q-learning RL-RPL,214.0,23.656636243983357,1.2532194398626428,29,28,1,1287,205,1082,0.1592851592851593,50.794991853290234,1781,73,,,,,
Q-learning RL-RPL,215.0,24.18438196262214,1.2350213116337192,29,28,1,1316,210,1106,0.1595744680851064,51.88036348209063,1819,78,RL-01316,30,21.804228121331498,30 -> 18 -> 0,lost
Q-learning RL-RPL,216.0,24.18438196262214,1.2350213116337192,29,28,1,1316,210,1106,0.1595744680851064,51.88036348209063,1819,78,,,,,
Q-learning RL-RPL,217.0,24.18438196262214,1.2350213116337192,29,28,1,1316,210,1106,0.1595744680851064,51.88036348209063,1819,78,,,,,
Q-learning RL-RPL,218.0,24.18438196262214,1.2350213116337192,29,28,1,1316,210,1106,0.1595744680851064,51.88036348209063,1819,78,,,,,
Q-learning RL-RPL,219.0,24.18438196262214,1.2350213116337192,29,28,1,1316,210,1106,0.1595744680851064,51.88036348209063,1819,78,,,,,
Q-learning RL-RPL,220.0,24.757466024733134,1.2586619276881024,28,27,2,1345,213,1132,0.158364312267658,52.63392643774195,1862,81,RL-01345,30,32.35954151382711,30 -> 18,lost
Q-learning RL-RPL,221.0,24.757466024733134,1.2586619276881024,28,27,2,1345,213,1132,0.158364312267658,52.63392643774195,1862,81,,,,,
Q-learning RL-RPL,222.0,24.757466024733134,1.2586619276881024,28,27,2,1345,213,1132,0.158364312267658,52.63392643774195,1862,81,,,,,
Q-learning RL-RPL,223.0,24.757466024733134,1.2586619276881024,28,27,2,1345,213,1132,0.158364312267658,52.63392643774195,1862,81,,,,,
Q-learning RL-RPL,224.0,24.757466024733134,1.2586619276881024,28,27,2,1345,213,1132,0.158364312267658,52.63392643774195,1862,81,,,,,
Q-learning RL-RPL,225.0,25.367621396169064,1.2368706644225334,28,27,2,1373,218,1155,0.15877640203932994,53.73484339013534,1905,90,RL-01373,30,29.935331787893784,30 -> 18 -> 0,lost
Q-learning RL-RPL,226.0,25.367621396169064,1.2368706644225334,28,27,2,1373,218,1155,0.15877640203932994,53.73484339013534,1905,90,,,,,
Q-learning RL-RPL,227.0,25.367621396169064,1.2368706644225334,28,27,2,1373,218,1155,0.15877640203932994,53.73484339013534,1905,90,,,,,
Q-learning RL-RPL,228.0,25.367621396169064,1.2368706644225334,28,27,2,1373,218,1155,0.15877640203932994,53.73484339013534,1905,90,,,,,
Q-learning RL-RPL,229.0,25.367621396169064,1.2368706644225334,28,27,2,1373,218,1155,0.15877640203932994,53.73484339013534,1905,90,,,,,
Q-learning RL-RPL,230.0,26.036460516261464,1.212983552990662,28,27,2,1401,222,1179,0.15845824411134904,54.69475355482512,1954,96,RL-01401,30,28.541053819601807,30 -> 18 -> 0,lost
Q-learning RL-RPL,231.0,26.036460516261464,1.212983552990662,28,27,2,1401,222,1179,0.15845824411134904,54.69475355482512,1954,96,,,,,
Q-learning RL-RPL,232.0,26.036460516261464,1.212983552990662,28,27,2,1401,222,1179,0.15845824411134904,54.69475355482512,1954,96,,,,,
Q-learning RL-RPL,233.0,26.036460516261464,1.212983552990662,28,27,2,1401,222,1179,0.15845824411134904,54.69475355482512,1954,96,,,,,
Q-learning RL-RPL,234.0,26.036460516261464,1.212983552990662,28,27,2,1401,222,1179,0.15845824411134904,54.69475355482512,1954,96,,,,,
Q-learning RL-RPL,235.0,26.68825906528886,1.2337681827670792,27,26,3,1429,224,1205,0.15675297410776767,55.136625903279494,2001,101,RL-01429,30,28.209235770933883,30 -> 18,lost
Q-learning RL-RPL,236.0,26.68825906528886,1.2337681827670792,27,26,3,1429,224,1205,0.15675297410776767,55.136625903279494,2001,101,,,,,
Q-learning RL-RPL,237.0,26.68825906528886,1.2337681827670792,27,26,3,1429,224,1205,0.15675297410776767,55.136625903279494,2001,101,,,,,
Q-learning RL-RPL,238.0,26.68825906528886,1.2337681827670792,27,26,3,1429,224,1205,0.15675297410776767,55.136625903279494,2001,101,,,,,
Q-learning RL-RPL,239.0,26.68825906528886,1.2337681827670792,27,26,3,1429,224,1205,0.15675297410776767,55.136625903279494,2001,101,,,,,
Q-learning RL-RPL,240.0,27.363321254828172,1.2087658794508085,27,26,3,1456,229,1227,0.15728021978021978,56.30546616482925,2050,108,RL-01456,30,20.87969593497766,30 -> 18 -> 0,lost
Q-learning RL-RPL,241.0,27.363321254828172,1.2087658794508085,27,26,3,1456,229,1227,0.15728021978021978,56.30546616482925,2050,108,,,,,
Q-learning RL-RPL,242.0,27.363321254828172,1.2087658794508085,27,26,3,1456,229,1227,0.15728021978021978,56.30546616482925,2050,108,,,,,
Q-learning RL-RPL,243.0,27.363321254828172,1.2087658794508085,27,26,3,1456,229,1227,0.15728021978021978,56.30546616482925,2050,108,,,,,
Q-learning RL-RPL,244.0,27.363321254828172,1.2087658794508085,27,26,3,1456,229,1227,0.15728021978021978,56.30546616482925,2050,108,,,,,
Q-learning RL-RPL,245.0,28.045175960263673,1.2290316938360126,26,25,4,1483,232,1251,0.1564396493594066,56.990206482752725,2101,118,RL-01483,30,20.814128199583518,30 -> 9 -> 0,lost
Q-learning RL-RPL,246.0,28.045175960263673,1.2290316938360126,26,25,4,1483,232,1251,0.1564396493594066,56.990206482752725,2101,118,,,,,
Q-learning RL-RPL,247.0,28.045175960263673,1.2290316938360126,26,25,4,1483,232,1251,0.1564396493594066,56.990206482752725,2101,118,,,,,
Q-learning RL-RPL,248.0,28.045175960263673,1.2290316938360126,26,25,4,1483,232,1251,0.1564396493594066,56.990206482752725,2101,118,,,,,
Q-learning RL-RPL,249.0,28.045175960263673,1.2290316938360126,26,25,4,1483,232,1251,0.1564396493594066,56.990206482752725,2101,118,,,,,
Q-learning RL-RPL,250.0,28.79002565769819,1.2003836285500695,26,25,4,1509,236,1273,0.1563949635520212,57.91056706860207,2157,125,RL-01509,30,34.37489679207795,30 -> 6 -> 0,lost
Q-learning RL-RPL,251.0,28.79002565769819,1.2003836285500695,26,25,4,1509,236,1273,0.1563949635520212,57.91056706860207,2157,125,,,,,
Q-learning RL-RPL,252.0,28.79002565769819,1.2003836285500695,26,25,4,1509,236,1273,0.1563949635520212,57.91056706860207,2157,125,,,,,
Q-learning RL-RPL,253.0,28.79002565769819,1.2003836285500695,26,25,4,1509,236,1273,0.1563949635520212,57.91056706860207,2157,125,,,,,
Q-learning RL-RPL,254.0,28.79002565769819,1.2003836285500695,26,25,4,1509,236,1273,0.1563949635520212,57.91056706860207,2157,125,,,,,
Q-learning RL-RPL,255.0,29.443625970771542,1.2222549611691382,25,24,5,1535,240,1295,0.1563517915309446,58.862220128968154,2207,135,RL-01535,30,22.322085466974293,30 -> 9,lost
Q-learning RL-RPL,256.0,29.443625970771542,1.2222549611691382,25,24,5,1535,240,1295,0.1563517915309446,58.862220128968154,2207,135,,,,,
Q-learning RL-RPL,257.0,29.443625970771542,1.2222549611691382,25,24,5,1535,240,1295,0.1563517915309446,58.862220128968154,2207,135,,,,,
Q-learning RL-RPL,258.0,29.443625970771542,1.2222549611691382,25,24,5,1535,240,1295,0.1563517915309446,58.862220128968154,2207,135,,,,,
Q-learning RL-RPL,259.0,29.443625970771542,1.2222549611691382,25,24,5,1535,240,1295,0.1563517915309446,58.862220128968154,2207,135,,,,,
Q-learning RL-RPL,260.0,30.028007064744276,1.198879717410229,25,24,5,1560,244,1316,0.1564102564102564,59.81004184135,2251,139,RL-01560,30,29.69841738977518,30 -> 9 -> 0,lost
Q-learning RL-RPL,261.0,30.028007064744276,1.198879717410229,25,24,5,1560,244,1316,0.1564102564102564,59.81004184135,2251,139,,,,,
Q-learning RL-RPL,262.0,30.028007064744276,1.198879717410229,25,24,5,1560,244,1316,0.1564102564102564,59.81004184135,2251,139,,,,,
Q-learning RL-RPL,263.0,30.028007064744276,1.198879717410229,25,24,5,1560,244,1316,0.1564102564102564,59.81004184135,2251,139,,,,,
Q-learning RL-RPL,264.0,30.028007064744276,1.198879717410229,25,24,5,1560,244,1316,0.1564102564102564,59.81004184135,2251,139,,,,,
Q-learning RL-RPL,265.0,30.670952173456293,1.1731619130617483,25,24,5,1585,248,1337,0.15646687697160883,60.76937627293436,2298,146,RL-01585,30,34.914695756381505,30 -> 9 -> 0,lost
Q-learning RL-RPL,266.0,30.670952173456293,1.1731619130617483,25,24,5,1585,248,1337,0.15646687697160883,60.76937627293436,2298,146,,,,,
Q-learning RL-RPL,267.0,30.670952173456293,1.1731619130617483,25,24,5,1585,248,1337,0.15646687697160883,60.76937627293436,2298,146,,,,,
Q-learning RL-RPL,268.0,30.670952173456293,1.1731619130617483,25,24,5,1585,248,1337,0.15646687697160883,60.76937627293436,2298,146,,,,,
Q-learning RL-RPL,269.0,30.670952173456293,1.1731619130617483,25,24,5,1585,248,1337,0.15646687697160883,60.76937627293436,2298,146,,,,,
Q-learning RL-RPL,270.0,31.285545885997923,1.148578164560083,25,24,5,1610,251,1359,0.15590062111801242,61.478381597057115,2343,156,RL-01610,30,32.098100853918474,30 -> 9 -> 0,lost
Q-learning RL-RPL,271.0,31.285545885997923,1.148578164560083,25,24,5,1610,251,1359,0.15590062111801242,61.478381597057115,2343,156,,,,,
Q-learning RL-RPL,272.0,31.285545885997923,1.148578164560083,25,24,5,1610,251,1359,0.15590062111801242,61.478381597057115,2343,156,,,,,
Q-learning RL-RPL,273.0,31.285545885997923,1.148578164560083,25,24,5,1610,251,1359,0.15590062111801242,61.478381597057115,2343,156,,,,,
Q-learning RL-RPL,274.0,31.285545885997923,1.148578164560083,25,24,5,1610,251,1359,0.15590062111801242,61.478381597057115,2343,156,,,,,
Q-learning RL-RPL,275.0,31.868034905258945,1.1252786037896423,25,24,5,1635,251,1384,0.15351681957186544,61.478381597057115,2387,162,RL-01635,30,28.584039488456966,30 -> 9,lost
Q-learning RL-RPL,276.0,31.868034905258945,1.1252786037896423,25,24,5,1635,251,1384,0.15351681957186544,61.478381597057115,2387,162,,,,,
Q-learning RL-RPL,277.0,31.868034905258945,1.1252786037896423,25,24,5,1635,251,1384,0.15351681957186544,61.478381597057115,2387,162,,,,,
Q-learning RL-RPL,278.0,31.868034905258945,1.1252786037896423,25,24,5,1635,251,1384,0.15351681957186544,61.478381597057115,2387,162,,,,,
Q-learning RL-RPL,279.0,31.868034905258945,1.1252786037896423,25,24,5,1635,251,1384,0.15351681957186544,61.478381597057115,2387,162,,,,,
Q-learning RL-RPL,280.0,32.403522562791245,1.1038590974883502,25,24,5,1660,254,1406,0.1530120481927711,62.21523788222852,2426,170,RL-01660,30,22.00824658436902,30 -> 9 -> 0,lost
Q-learning RL-RPL,281.0,32.403522562791245,1.1038590974883502,25,24,5,1660,254,1406,0.1530120481927711,62.21523788222852,2426,170,,,,,
Q-learning RL-RPL,282.0,32.403522562791245,1.1038590974883502,25,24,5,1660,254,1406,0.1530120481927711,62.21523788222852,2426,170,,,,,
Q-learning RL-RPL,283.0,32.403522562791245,1.1038590974883502,25,24,5,1660,254,1406,0.1530120481927711,62.21523788222852,2426,170,,,,,
Q-learning RL-RPL,284.0,32.403522562791245,1.1038590974883502,25,24,5,1660,254,1406,0.1530120481927711,62.21523788222852,2426,170,,,,,
Q-learning RL-RPL,285.0,33.02076524430323,1.079169390227871,25,24,5,1685,255,1430,0.1513353115727003,62.469681303384974,2472,179,RL-01685,30,29.853263340602645,30 -> 9 -> 0,lost
Q-learning RL-RPL,286.0,33.02076524430323,1.079169390227871,25,24,5,1685,255,1430,0.1513353115727003,62.469681303384974,2472,179,,,,,
Q-learning RL-RPL,287.0,33.02076524430323,1.079169390227871,25,24,5,1685,255,1430,0.1513353115727003,62.469681303384974,2472,179,,,,,
Q-learning RL-RPL,288.0,33.02076524430323,1.079169390227871,25,24,5,1685,255,1430,0.1513353115727003,62.469681303384974,2472,179,,,,,
Q-learning RL-RPL,289.0,33.02076524430323,1.079169390227871,25,24,5,1685,255,1430,0.1513353115727003,62.469681303384974,2472,179,,,,,
Q-learning RL-RPL,290.0,33.60413337364665,1.0998277760980564,24,22,6,1710,259,1451,0.15146198830409358,63.46195456510877,2516,186,RL-01710,30,21.140432308005337,30 -> 9 -> 0,lost
Q-learning RL-RPL,291.0,33.60413337364665,1.0998277760980564,24,22,6,1710,259,1451,0.15146198830409358,63.46195456510877,2516,186,,,,,
Q-learning RL-RPL,292.0,33.60413337364665,1.0998277760980564,24,22,6,1710,259,1451,0.15146198830409358,63.46195456510877,2516,186,,,,,
Q-learning RL-RPL,293.0,33.60413337364665,1.0998277760980564,24,22,6,1710,259,1451,0.15146198830409358,63.46195456510877,2516,186,,,,,
Q-learning RL-RPL,294.0,33.60413337364665,1.0998277760980564,24,22,6,1710,259,1451,0.15146198830409358,63.46195456510877,2516,186,,,,,
Q-learning RL-RPL,295.0,34.13628458550981,1.077654808937091,24,22,6,1734,261,1473,0.15051903114186851,63.941987601534684,2556,192,RL-01734,30,30.51068940224451,30 -> 9,lost
Q-learning RL-RPL,296.0,34.13628458550981,1.077654808937091,24,22,6,1734,261,1473,0.15051903114186851,63.941987601534684,2556,192,,,,,
Q-learning RL-RPL,297.0,34.13628458550981,1.077654808937091,24,22,6,1734,261,1473,0.15051903114186851,63.941987601534684,2556,192,,,,,
Q-learning RL-RPL,298.0,34.13628458550981,1.077654808937091,24,22,6,1734,261,1473,0.15051903114186851,63.941987601534684,2556,192,,,,,
Q-learning RL-RPL,299.0,34.13628458550981,1.077654808937091,24,22,6,1734,261,1473,0.15051903114186851,63.941987601534684,2556,192,,,,,
Q-learning RL-RPL,300.0,34.676039108253306,1.0551650371561123,24,22,6,1758,264,1494,0.15017064846416384,64.64351804545664,2596,195,RL-01758,30,28.5745636081069,30 -> 9 -> 0,lost
Q-learning RL-RPL,301.0,34.676039108253306,1.0551650371561123,24,22,6,1758,264,1494,0.15017064846416384,64.64351804545664,2596,195,,,,,
Q-learning RL-RPL,302.0,34.676039108253306,1.0551650371561123,24,22,6,1758,264,1494,0.15017064846416384,64.64351804545664,2596,195,,,,,
Q-learning RL-RPL,303.0,34.676039108253306,1.0551650371561123,24,22,6,1758,264,1494,0.15017064846416384,64.64351804545664,2596,195,,,,,
Q-learning RL-RPL,304.0,34.676039108253306,1.0551650371561123,24,22,6,1758,264,1494,0.15017064846416384,64.64351804545664,2596,195,,,,,
Q-learning RL-RPL,305.0,35.215826771492004,1.0326738845211665,24,22,6,1782,264,1518,0.14814814814814814,64.64351804545664,2636,199,RL-01782,30,28.095021832040892,30 -> 9 -> 0,lost
Q-learning RL-RPL,306.0,35.215826771492004,1.0326738845211665,24,22,6,1782,264,1518,0.14814814814814814,64.64351804545664,2636,199,,,,,
Q-learning RL-RPL,307.0,35.215826771492004,1.0326738845211665,24,22,6,1782,264,1518,0.14814814814814814,64.64351804545664,2636,199,,,,,
Q-learning RL-RPL,308.0,35.215826771492004,1.0326738845211665,24,22,6,1782,264,1518,0.14814814814814814,64.64351804545664,2636,199,,,,,
Q-learning RL-RPL,309.0,35.215826771492004,1.0326738845211665,24,22,6,1782,264,1518,0.14814814814814814,64.64351804545664,2636,199,,,,,
Q-learning RL-RPL,310.0,35.68461345436661,1.0131411060680577,24,22,6,1806,265,1541,0.14673311184939092,64.8640896754738,2671,201,RL-01806,30,25.128692808029392,30 -> 9,lost
Q-learning RL-RPL,311.0,35.68461345436661,1.0131411060680577,24,22,6,1806,265,1541,0.14673311184939092,64.8640896754738,2671,201,,,,,
Q-learning RL-RPL,312.0,35.68461345436661,1.0131411060680577,24,22,6,1806,265,1541,0.14673311184939092,64.8640896754738,2671,201,,,,,
Q-learning RL-RPL,313.0,35.68461345436661,1.0131411060680577,24,22,6,1806,265,1541,0.14673311184939092,64.8640896754738,2671,201,,,,,
Q-learning RL-RPL,314.0,35.68461345436661,1.0131411060680577,24,22,6,1806,265,1541,0.14673311184939092,64.8640896754738,2671,201,,,,,
Q-learning RL-RPL,315.0,36.06246637183338,1.0407623316594183,23,10,7,1830,268,1562,0.146448087431694,65.5188666567185,2700,202,RL-01830,30,31.752128603765897,30 -> 9,failed_parent_energy
Q-learning RL-RPL,316.0,36.06246637183338,1.0407623316594183,23,10,7,1830,268,1562,0.146448087431694,65.5188666567185,2700,202,,,,,
Q-learning RL-RPL,317.0,36.06246637183338,1.0407623316594183,23,10,7,1830,268,1562,0.146448087431694,65.5188666567185,2700,202,,,,,
Q-learning RL-RPL,318.0,36.06246637183338,1.0407623316594183,23,10,7,1830,268,1562,0.146448087431694,65.5188666567185,2700,202,,,,,
Q-learning RL-RPL,319.0,36.06246637183338,1.0407623316594183,23,10,7,1830,268,1562,0.146448087431694,65.5188666567185,2700,202,,,,,
Q-learning RL-RPL,320.0,36.24330593237152,1.0328997420708035,23,10,7,1853,269,1584,0.14516999460334593,65.77533956005784,2727,204,RL-01853,30,33.71711002967069,30,failed_no_parent
Q-learning RL-RPL,321.0,36.24330593237152,1.0328997420708035,23,10,7,1853,269,1584,0.14516999460334593,65.77533956005784,2727,204,,,,,
Q-learning RL-RPL,322.0,36.24330593237152,1.0328997420708035,23,10,7,1853,269,1584,0.14516999460334593,65.77533956005784,2727,204,,,,,
Q-learning RL-RPL,323.0,36.24330593237152,1.0328997420708035,23,10,7,1853,269,1584,0.14516999460334593,65.77533956005784,2727,204,,,,,
Q-learning RL-RPL,324.0,36.24330593237152,1.0328997420708035,23,10,7,1853,269,1584,0.14516999460334593,65.77533956005784,2727,204,,,,,
Q-learning RL-RPL,325.0,36.42605631610276,1.0249540732129236,23,10,7,1876,270,1606,0.1439232409381663,65.98999570983543,2754,204,RL-01876,30,27.887320439216175,30,failed_no_parent
Q-learning RL-RPL,326.0,36.42605631610276,1.0249540732129236,23,10,7,1876,270,1606,0.1439232409381663,65.98999570983543,2754,204,,,,,
Q-learning RL-RPL,327.0,36.42605631610276,1.0249540732129236,23,10,7,1876,270,1606,0.1439232409381663,65.98999570983543,2754,204,,,,,
Q-learning RL-RPL,328.0,36.42605631610276,1.0249540732129236,23,10,7,1876,270,1606,0.1439232409381663,65.98999570983543,2754,204,,,,,
Q-learning RL-RPL,329.0,36.42605631610276,1.0249540732129236,23,10,7,1876,270,1606,0.1439232409381663,65.98999570983543,2754,204,,,,,
Q-learning RL-RPL,330.0,36.62196068931525,1.0164364917689022,23,10,7,1899,270,1629,0.14218009478672985,65.98999570983543,2782,204,RL-01899,30,26.880808886425616,30,failed_no_parent
Q-learning RL-RPL,331.0,36.62196068931525,1.0164364917689022,23,10,7,1899,270,1629,0.14218009478672985,65.98999570983543,2782,204,,,,,
Q-learning RL-RPL,332.0,36.62196068931525,1.0164364917689022,23,10,7,1899,270,1629,0.14218009478672985,65.98999570983543,2782,204,,,,,
Q-learning RL-RPL,333.0,36.62196068931525,1.0164364917689022,23,10,7,1899,270,1629,0.14218009478672985,65.98999570983543,2782,204,,,,,
Q-learning RL-RPL,334.0,36.62196068931525,1.0164364917689022,23,10,7,1899,270,1629,0.14218009478672985,65.98999570983543,2782,204,,,,,
